skill_path,grade,score
skills/01-devops-basics/branch-naming-helper,A,91
skills/01-devops-basics/changelog-creator,A,91
skills/01-devops-basics/commit-message-formatter,A,91
skills/01-devops-basics/docker-compose-creator,A,91
skills/01-devops-basics/docker-container-basics,A,91
skills/01-devops-basics/dockerfile-generator,A,91
skills/01-devops-basics/dotenv-manager,A,92
skills/01-devops-basics/environment-variables-handler,A,91
skills/01-devops-basics/git-workflow-manager,A,91
skills/01-devops-basics/github-actions-starter,A,91
skills/01-devops-basics/gitignore-generator,A,91
skills/01-devops-basics/gitlab-ci-basics,A,92
skills/01-devops-basics/jenkins-pipeline-intro,A,91
skills/01-devops-basics/json-config-manager,A,92
skills/01-devops-basics/linux-commands-guide,A,91
skills/01-devops-basics/makefile-generator,A,91
skills/01-devops-basics/npm-scripts-optimizer,A,91
skills/01-devops-basics/package-json-manager,A,91
skills/01-devops-basics/pre-commit-hook-setup,A,91
skills/01-devops-basics/readme-generator,A,92
skills/01-devops-basics/release-notes-generator,A,91
skills/01-devops-basics/ssh-key-manager,A,92
skills/01-devops-basics/version-bumper,A,92
skills/01-devops-basics/yaml-config-validator,A,91
skills/02-devops-advanced/alertmanager-rules-config,A,91
skills/02-devops-advanced/ansible-playbook-generator,A,91
skills/02-devops-advanced/ansible-role-creator,A,91
skills/02-devops-advanced/argocd-app-deployer,A,91
skills/02-devops-advanced/cert-manager-setup,A,91
skills/02-devops-advanced/consul-service-discovery,A,91
skills/02-devops-advanced/elasticsearch-index-manager,A,91
skills/02-devops-advanced/envoy-proxy-config,A,92
skills/02-devops-advanced/fluentd-config-generator,A,91
skills/02-devops-advanced/flux-gitops-setup,A,91
skills/02-devops-advanced/grafana-dashboard-creator,A,91
skills/02-devops-advanced/helm-chart-generator,A,91
skills/02-devops-advanced/helm-values-manager,A,91
skills/02-devops-advanced/istio-service-mesh-config,A,91
skills/02-devops-advanced/kubernetes-configmap-handler,A,91
skills/02-devops-advanced/kubernetes-deployment-creator,A,92
skills/02-devops-advanced/kubernetes-ingress-config,A,91
skills/02-devops-advanced/kubernetes-secrets-manager,A,91
skills/02-devops-advanced/kubernetes-service-manager,A,91
skills/02-devops-advanced/nginx-ingress-manager,A,91
skills/02-devops-advanced/prometheus-config-generator,A,91
skills/02-devops-advanced/terraform-module-creator,A,91
skills/02-devops-advanced/terraform-provider-config,A,91
skills/02-devops-advanced/terraform-state-manager,A,91
skills/02-devops-advanced/vault-secrets-integrator,A,91
skills/03-security-fundamentals/api-key-manager,A,93
skills/03-security-fundamentals/code-injection-detector,A,91
skills/03-security-fundamentals/content-security-policy-generator,A,91
skills/03-security-fundamentals/cookie-security-analyzer,A,92
skills/03-security-fundamentals/cors-policy-validator,A,91
skills/03-security-fundamentals/csrf-protection-validator,A,91
skills/03-security-fundamentals/dependency-vulnerability-checker,A,92
skills/03-security-fundamentals/env-secret-detector,A,91
skills/03-security-fundamentals/hardcoded-credential-finder,A,91
skills/03-security-fundamentals/http-header-security-audit,A,91
skills/03-security-fundamentals/https-certificate-checker,A,92
skills/03-security-fundamentals/input-validation-checker,A,92
skills/03-security-fundamentals/insecure-deserialization-checker,A,92
skills/03-security-fundamentals/jwt-token-validator,A,91
skills/03-security-fundamentals/license-compliance-scanner,A,91
skills/03-security-fundamentals/oauth2-flow-helper,A,91
skills/03-security-fundamentals/password-hash-generator,A,91
skills/03-security-fundamentals/password-strength-analyzer,A,92
skills/03-security-fundamentals/path-traversal-finder,A,91
skills/03-security-fundamentals/rate-limiter-config,A,91
skills/03-security-fundamentals/secret-scanner,A,92
skills/03-security-fundamentals/security-headers-generator,A,91
skills/03-security-fundamentals/session-security-checker,A,92
skills/03-security-fundamentals/sql-injection-detector,A,91
skills/03-security-fundamentals/xss-vulnerability-scanner,A,91
skills/04-security-advanced/attack-surface-analyzer,A,92
skills/04-security-advanced/certificate-lifecycle-manager,A,91
skills/04-security-advanced/cloud-security-posture,A,91
skills/04-security-advanced/container-security-auditor,A,91
skills/04-security-advanced/encryption-at-rest-checker,A,92
skills/04-security-advanced/forensics-data-collector,A,91
skills/04-security-advanced/gdpr-compliance-scanner,A,91
skills/04-security-advanced/hipaa-audit-helper,A,91
skills/04-security-advanced/iam-policy-reviewer,A,91
skills/04-security-advanced/incident-response-planner,A,91
skills/04-security-advanced/iso27001-gap-analyzer,A,92
skills/04-security-advanced/key-rotation-manager,A,91
skills/04-security-advanced/kubernetes-rbac-analyzer,A,92
skills/04-security-advanced/log-analysis-security,A,91
skills/04-security-advanced/network-security-scanner,A,91
skills/04-security-advanced/pci-dss-validator,A,91
skills/04-security-advanced/penetration-test-planner,A,91
skills/04-security-advanced/security-benchmark-runner,A,91
skills/04-security-advanced/security-policy-generator,A,91
skills/04-security-advanced/siem-rule-generator,A,91
skills/04-security-advanced/soc2-compliance-checker,A,92
skills/04-security-advanced/threat-model-creator,A,91
skills/04-security-advanced/vulnerability-report-generator,A,91
skills/04-security-advanced/waf-rule-creator,A,92
skills/04-security-advanced/zero-trust-config-helper,A,91
skills/05-frontend-dev/accessibility-audit-runner,A,91
skills/05-frontend-dev/aria-attribute-helper,A,91
skills/05-frontend-dev/bundle-size-analyzer,A,92
skills/05-frontend-dev/code-splitting-helper,A,91
skills/05-frontend-dev/color-contrast-checker,A,92
skills/05-frontend-dev/css-module-generator,A,91
skills/05-frontend-dev/image-optimization-helper,A,91
skills/05-frontend-dev/keyboard-navigation-tester,A,91
skills/05-frontend-dev/lazy-loading-implementer,A,91
skills/05-frontend-dev/open-graph-creator,A,91
skills/05-frontend-dev/performance-lighthouse-runner,A,91
skills/05-frontend-dev/pinia-store-setup,A,91
skills/05-frontend-dev/pwa-manifest-generator,A,91
skills/05-frontend-dev/react-component-generator,A,91
skills/05-frontend-dev/react-context-setup,A,91
skills/05-frontend-dev/react-hook-creator,A,91
skills/05-frontend-dev/redux-slice-generator,A,91
skills/05-frontend-dev/responsive-breakpoint-analyzer,A,92
skills/05-frontend-dev/seo-meta-generator,A,91
skills/05-frontend-dev/styled-components-helper,A,91
skills/05-frontend-dev/tailwind-class-optimizer,A,91
skills/05-frontend-dev/vue-component-generator,A,91
skills/05-frontend-dev/vue-composable-creator,A,91
skills/05-frontend-dev/web-vitals-monitor,A,92
skills/05-frontend-dev/zustand-store-creator,A,91
skills/06-backend-dev/background-worker-creator,A,91
skills/06-backend-dev/cron-job-scheduler,A,91
skills/06-backend-dev/database-schema-designer,A,91
skills/06-backend-dev/django-view-generator,A,91
skills/06-backend-dev/error-handler-middleware,A,91
skills/06-backend-dev/express-route-generator,A,91
skills/06-backend-dev/fastapi-router-creator,A,92
skills/06-backend-dev/fastify-plugin-creator,A,91
skills/06-backend-dev/flask-blueprint-creator,A,91
skills/06-backend-dev/gin-middleware-creator,A,91
skills/06-backend-dev/go-handler-generator,A,91
skills/06-backend-dev/graphql-resolver-creator,A,91
skills/06-backend-dev/grpc-service-generator,A,91
skills/06-backend-dev/kafka-producer-consumer,A,91
skills/06-backend-dev/memcached-config-helper,A,91
skills/06-backend-dev/nestjs-module-generator,A,91
skills/06-backend-dev/prisma-schema-helper,A,91
skills/06-backend-dev/rabbitmq-queue-setup,A,91
skills/06-backend-dev/rate-limit-middleware,A,91
skills/06-backend-dev/redis-cache-manager,A,91
skills/06-backend-dev/request-validator-generator,A,91
skills/06-backend-dev/sequelize-model-creator,A,91
skills/06-backend-dev/sql-migration-generator,A,91
skills/06-backend-dev/typeorm-entity-generator,A,91
skills/06-backend-dev/websocket-handler-setup,A,91
skills/07-ml-training/confusion-matrix-generator,A,91
skills/07-ml-training/cross-validation-setup,A,91
skills/07-ml-training/data-augmentation-pipeline,A,91
skills/07-ml-training/data-normalization-tool,A,91
skills/07-ml-training/dataset-loader-creator,A,91
skills/07-ml-training/distributed-training-setup,A,91
skills/07-ml-training/early-stopping-callback,A,91
skills/07-ml-training/feature-engineering-helper,A,91
skills/07-ml-training/feature-importance-analyzer,A,92
skills/07-ml-training/gradient-clipping-helper,A,91
skills/07-ml-training/hyperparameter-tuner,A,91
skills/07-ml-training/learning-rate-scheduler,A,91
skills/07-ml-training/mixed-precision-trainer,A,91
skills/07-ml-training/mlflow-tracking-setup,A,91
skills/07-ml-training/model-checkpoint-manager,A,92
skills/07-ml-training/model-evaluation-metrics,A,91
skills/07-ml-training/model-explainability-tool,A,91
skills/07-ml-training/optuna-study-creator,A,91
skills/07-ml-training/pytorch-model-trainer,A,91
skills/07-ml-training/roc-curve-plotter,A,92
skills/07-ml-training/sklearn-pipeline-builder,A,91
skills/07-ml-training/tensorboard-visualizer,A,91
skills/07-ml-training/tensorflow-model-trainer,A,91
skills/07-ml-training/train-test-splitter,A,92
skills/07-ml-training/wandb-experiment-logger,A,91
skills/08-ml-deployment/a-b-test-config-creator,A,93
skills/08-ml-deployment/azure-ml-deployer,A,91
skills/08-ml-deployment/batch-inference-pipeline,A,91
skills/08-ml-deployment/canary-deployment-setup,A,91
skills/08-ml-deployment/fastapi-ml-endpoint,A,92
skills/08-ml-deployment/feature-store-connector,A,91
skills/08-ml-deployment/flask-ml-api-creator,A,92
skills/08-ml-deployment/gpu-resource-optimizer,A,92
skills/08-ml-deployment/inference-latency-profiler,A,91
skills/08-ml-deployment/model-drift-detector,A,92
skills/08-ml-deployment/model-export-helper,A,91
skills/08-ml-deployment/model-pruning-helper,A,91
skills/08-ml-deployment/model-quantization-tool,A,92
skills/08-ml-deployment/model-registry-manager,A,92
skills/08-ml-deployment/model-versioning-manager,A,92
skills/08-ml-deployment/onnx-converter,A,92
skills/08-ml-deployment/prediction-monitor,A,93
skills/08-ml-deployment/sagemaker-endpoint-deployer,A,91
skills/08-ml-deployment/streaming-inference-setup,A,91
skills/08-ml-deployment/tensorflow-savedmodel-creator,A,92
skills/08-ml-deployment/tensorflow-serving-setup,A,91
skills/08-ml-deployment/torchscript-exporter,A,91
skills/08-ml-deployment/torchserve-config-generator,A,92
skills/08-ml-deployment/triton-inference-config,A,91
skills/08-ml-deployment/vertex-ai-deployer,A,91
skills/09-test-automation/api-test-generator,A,92
skills/09-test-automation/contract-test-creator,A,92
skills/09-test-automation/coverage-report-analyzer,A,92
skills/09-test-automation/database-test-helper,A,91
skills/09-test-automation/factory-pattern-creator,A,92
skills/09-test-automation/fixture-generator,A,93
skills/09-test-automation/flaky-test-detector,A,93
skills/09-test-automation/go-test-generator,A,93
skills/09-test-automation/integration-test-setup,A,91
skills/09-test-automation/jest-test-generator,A,93
skills/09-test-automation/mocha-test-setup,A,92
skills/09-test-automation/mock-generator,A,93
skills/09-test-automation/mutation-test-runner,A,92
skills/09-test-automation/property-based-test-helper,A,91
skills/09-test-automation/pytest-test-generator,A,92
skills/09-test-automation/snapshot-test-helper,A,91
skills/09-test-automation/spy-setup-helper,A,92
skills/09-test-automation/stub-creator,A,93
skills/09-test-automation/test-data-builder,A,93
skills/09-test-automation/test-naming-enforcer,A,92
skills/09-test-automation/test-organization-helper,A,92
skills/09-test-automation/test-parallelizer,A,92
skills/09-test-automation/test-retry-config,A,92
skills/09-test-automation/unittest-test-creator,A,92
skills/09-test-automation/vitest-test-creator,A,93
skills/10-performance-testing/apdex-score-calculator,A,91
skills/10-performance-testing/artillery-config-generator,A,92
skills/10-performance-testing/benchmark-suite-creator,A,92
skills/10-performance-testing/bottleneck-identifier,A,91
skills/10-performance-testing/connection-pool-analyzer,A,92
skills/10-performance-testing/cpu-profiler-config,A,91
skills/10-performance-testing/database-query-profiler,A,91
skills/10-performance-testing/flame-graph-generator,A,92
skills/10-performance-testing/gatling-scenario-creator,A,92
skills/10-performance-testing/gc-log-analyzer,A,92
skills/10-performance-testing/heap-dump-analyzer,A,92
skills/10-performance-testing/jmeter-test-plan-creator,A,92
skills/10-performance-testing/k6-script-generator,A,92
skills/10-performance-testing/load-test-scenario-planner,A,91
skills/10-performance-testing/locust-test-creator,A,93
skills/10-performance-testing/memory-profiler-setup,A,91
skills/10-performance-testing/network-latency-tester,A,91
skills/10-performance-testing/percentile-analyzer,A,92
skills/10-performance-testing/performance-baseline-creator,A,92
skills/10-performance-testing/response-time-analyzer,A,92
skills/10-performance-testing/soak-test-planner,A,92
skills/10-performance-testing/spike-test-setup,A,92
skills/10-performance-testing/stress-test-config,A,92
skills/10-performance-testing/thread-dump-analyzer,A,92
skills/10-performance-testing/throughput-calculator,A,91
skills/11-data-pipelines/airflow-dag-generator,A,91
skills/11-data-pipelines/airflow-operator-creator,A,91
skills/11-data-pipelines/beam-pipeline-builder,A,91
skills/11-data-pipelines/cdc-pipeline-creator,A,91
skills/11-data-pipelines/compression-optimizer,A,91
skills/11-data-pipelines/dagster-pipeline-creator,A,91
skills/11-data-pipelines/data-catalog-updater,A,91
skills/11-data-pipelines/data-lineage-tracker,A,91
skills/11-data-pipelines/data-partitioner,A,92
skills/11-data-pipelines/data-quality-checker,A,92
skills/11-data-pipelines/dbt-model-generator,A,91
skills/11-data-pipelines/dbt-test-creator,A,93
skills/11-data-pipelines/file-format-converter,A,91
skills/11-data-pipelines/flink-job-creator,A,92
skills/11-data-pipelines/incremental-load-setup,A,91
skills/11-data-pipelines/kafka-stream-processor,A,91
skills/11-data-pipelines/luigi-task-generator,A,91
skills/11-data-pipelines/metadata-extractor,A,91
skills/11-data-pipelines/pipeline-monitoring-setup,A,91
skills/11-data-pipelines/prefect-flow-builder,A,91
skills/11-data-pipelines/pyspark-transformer,A,91
skills/11-data-pipelines/schema-validator,A,91
skills/11-data-pipelines/spark-job-creator,A,92
skills/11-data-pipelines/spark-sql-optimizer,A,91
skills/11-data-pipelines/sql-transform-helper,A,91
skills/12-data-analytics/ab-test-analyzer,A,93
skills/12-data-analytics/aggregation-helper,A,91
skills/12-data-analytics/anomaly-detector,A,92
skills/12-data-analytics/chart-type-recommender,A,91
skills/12-data-analytics/churn-analysis-helper,A,91
skills/12-data-analytics/cohort-analysis-creator,A,91
skills/12-data-analytics/complex-join-helper,A,91
skills/12-data-analytics/correlation-analyzer,A,92
skills/12-data-analytics/cte-query-builder,A,92
skills/12-data-analytics/dashboard-layout-planner,A,91
skills/12-data-analytics/data-story-outliner,A,91
skills/12-data-analytics/date-range-analyzer,A,92
skills/12-data-analytics/forecast-generator,A,91
skills/12-data-analytics/funnel-analysis-builder,A,91
skills/12-data-analytics/kpi-definition-helper,A,91
skills/12-data-analytics/metric-calculator,A,91
skills/12-data-analytics/pivot-table-creator,A,91
skills/12-data-analytics/regression-analysis-helper,A,91
skills/12-data-analytics/report-template-generator,A,91
skills/12-data-analytics/retention-calculator,A,91
skills/12-data-analytics/sql-query-optimizer,A,91
skills/12-data-analytics/statistical-significance-calculator,A,91
skills/12-data-analytics/time-series-decomposer,A,91
skills/12-data-analytics/visualization-best-practices,A,91
skills/12-data-analytics/window-function-generator,A,91
skills/13-aws-skills/api-gateway-config,A,92
skills/13-aws-skills/cdk-stack-generator,A,91
skills/13-aws-skills/cloudformation-template-creator,A,91
skills/13-aws-skills/cloudfront-distribution-setup,A,91
skills/13-aws-skills/cloudwatch-alarm-creator,A,91
skills/13-aws-skills/cost-optimization-analyzer,A,92
skills/13-aws-skills/dynamodb-table-designer,A,91
skills/13-aws-skills/ecs-task-definition-creator,A,91
skills/13-aws-skills/eks-cluster-config,A,92
skills/13-aws-skills/elasticache-config,A,92
